NP,X,Y,Z,Sítio,Quadrícula,Setor,Nível,Numeração,Matéria-prima,Técnica de transformação,Classe artefatual,Estado de preservação,Tipo de córtex,Talão,Forma do bulbo,Preparação no talão,Número de cicatrizes,Direção das cicatrizes,Perfil,Tipo de núcleo,Tipo de plataforma de percussão,Tipo de instrumento,Base de modificação primária,Descrição,Tipo de modificação,Extensão,Posição,Morfologia,Delineamento,Ângulo,Localização,Repartição,Padrão de ocorrência,Marcas de uso,Direção micro-lascamentos,Direção das estrias,Localização das marcas de uso
525,,,,CPS,AE1,,10-20,72,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,88,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,70,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,113,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,71,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,104,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,62,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,13,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,84,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,53,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,63,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,18,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,111,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,64,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,46,Silexito,Unipolar,Lasca de debitagem,Completo,Indeterminado,Liso,Pronunciado,Não,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,47,Silexito,Unipolar,Lasca de debitagem,Completo,Plaqueta,Indeterminado,Pronunciado,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,15,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,112,Silexito,Unipolar,Lasca cortical,Completo,Plaqueta,Linear,Difuso,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,69,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Difuso,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,81,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,11,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,87,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,73,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,14,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,65,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,66,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,58,Silexito,Unipolar,Lasca de formatação,Completo,Plaqueta,Linear,Difuso,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,100,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Linear,Difuso,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,CPS,AE1,,10-20,,Silexito,Indeterminada,Lasca fragmentada,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
